     1.290  31.713689  31.643839  -2.103694
     1.300  31.192226  31.170169  -1.172824
     1.310  30.687452  30.686115  -0.286455
     1.320  30.198710  30.193555   0.557975
     1.330  29.725369  29.694110   1.362867
     1.340  29.266825  29.189179   2.130467
     1.350  28.822501  28.679968   2.862873
     1.360  28.391850  28.167516   3.562046
     1.370  27.974349  27.652719   4.229816
     1.380  27.569507  27.136348   4.867889
     1.390  27.176856  26.619064   5.477858
     1.400  26.795956  26.101436   6.061211
     1.410  26.426389  25.583949   6.619333
     1.420  26.067763  25.067018   7.153520
     1.430  25.719707  24.550995   7.664981
     1.440  25.381872  24.036180   8.154845
     1.450  25.053931  23.522823   8.624168
     1.460  24.735573  23.011134   9.073935
     1.470  24.426509  22.501288   9.505070
     1.480  24.126463  21.993428   9.918435
     1.490  23.835181  21.487669  10.314840
     1.500  23.552420  20.984103  10.695042
     1.510  23.277954  20.482800  11.059750
     1.520  23.011571  19.983813  11.409629
     1.530  22.753071  19.487177  11.745303
     1.540  22.502266  18.992916  12.067359
     1.550  22.258983  18.501038  12.376345
     1.560  22.023057  18.011544  12.672779
     1.570  21.794335  17.524423  12.957146
     1.580  21.572673  17.039657  13.229902
     1.590  21.357937  16.557221  13.491475
     1.600  21.150003  16.077084  13.742270
     1.610  20.948753  15.599208  13.982666
     1.620  20.754078  15.123552  14.213020
     1.630  20.565878  14.650070  14.433668
     1.640  20.384058  14.178713  14.644927
     1.650  20.208530  13.709430  14.847095
     1.660  20.039214  13.242165  15.040451
     1.670  19.876034  12.776861  15.225261
     1.680  19.718921  12.313459  15.401771
     1.690  19.567810  11.851900  15.570217
     1.700  19.422642  11.392121  15.730817
     1.710  19.283362  10.934059  15.883779
     1.720  19.149921  10.477649  16.029296
     1.730  19.022272  10.022828  16.167552
     1.740  18.900372   9.569529  16.298717
     1.750  18.784183   9.117687  16.422951
     1.760  18.673671   8.667235  16.540406
     1.770  18.568802   8.218106  16.651221
     1.780  18.469549   7.770233  16.755528
     1.790  18.375884   7.323549  16.853449
     1.800  18.287784   6.877987  16.945098
     1.810  18.205227   6.433478  17.030580
     1.820  18.128195   5.989956  17.109994
     1.830  18.056670   5.547352  17.183428
